Product Name,Specifications,Rating,Price,Product URL,Battery Life,Weight,Webcam,Display Size
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹44,990₹70,06435% off",https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_582&otracker=search&fm=organic&iid=en_H3KCLU3YdMNid6ghCwdLEJMCyAJeaS13uJiZvegYFRwCCshcJN-yfJoRbiP1NTlU6Y9G57ML85V4ANWW4_D5JA%3D%3D&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.4,"₹62,990₹78,77820% off",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1227tx-gaming-laptop/p/itm236b5aaa84afc?pid=COMHY8KVUVGQ5BUQ&lid=LSTCOMHY8KVUVGQ5BUQ0BPY0G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_583&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMHY8KVUVGQ5BUQ.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Upto 6 Hours and 30 Minutes,2.3 Kg,Not found,39.62 cm (15.6 inch)
MSI Creator M16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDI...,Intel Core i7 Processor (14th Gen)32 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display2 Year Onsite Warranty,Not found,"₹1,39,990₹1,89,99026% off",https://www.flipkart.com/msi-creator-m16-hx-intel-core-i7-14th-gen-14700hx-32-gb-1-tb-ssd-windows-11-pro-8-gb-graphics-nvidia-geforce-rtx-4060-240-hz-c14vfg-618in-gaming-laptop/p/itm30e0a6728e60f?pid=COMH2Z7QTGYKWAZV&lid=LSTCOMH2Z7QTGYKWAZVCK66AE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_584&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMH2Z7QTGYKWAZV.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,4 cell,2.38 Kg,HD type (30fps@720p)3D Noise Reduction (3DNR),40.64 cm (16 Inch)
"ASUS TUF Gaming A14 (2024) - AI PC, AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 G...","AMD Ryzen 7 Octa Core Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 2021, McAfee® 1 year, Xbox Game Pass Ultimate_3 months1 Year Onsite Warranty",4.4,"₹1,14,990₹1,55,99026% off",https://www.flipkart.com/asus-tuf-gaming-a14-2024-ai-pc-amd-ryzen-7-octa-core-8845hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-165-hz-100-w-fa401uu-rg033ws-laptop/p/itm3dcdb2ecfd6bc?pid=COMH2XBQAVMSFTTF&lid=LSTCOMH2XBQAVMSFTTFILSHSU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_585&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMH2XBQAVMSFTTF.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Not found,1.46 Kg,1080P FHD IR Camera for Windows Hello,35.56 cm (14 Inch)
Acer One 11 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) Z8-284 Thin and Light La...,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System256 GB SSD29.46 cm (11.6 inch) Display1 Year Onsite Warranty,3.4,"₹18,990₹35,00045% off",https://www.flipkart.com/acer-one-11-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-home-z8-284-thin-light-laptop/p/itmb34df04ad4a82?pid=COMGTAFMSQDZADF9&lid=LSTCOMGTAFMSQDZADF9RFQUMW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_586&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMGTAFMSQDZADF9.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,2 Cell,1.1 Kg,Keyboard,29.46 cm (11.6 inch)
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Onsite Warranty,4.3,"₹50,990₹70,99028% off",https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_587&otracker=search&fm=organic&iid=en_H3KCLU3YdMNid6ghCwdLEJMCyAJeaS13uJiZvegYFRx4mT6arGngJtnqdJu8855fUIvZJ-0XLMPcriUvpwy7IfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Model Number,1.86 Kg,HD type (30fps@720p),39.62 cm (15.6 Inch)
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,AMD Ryzen 7 Octa Core Processor8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,4.3,"₹52,990₹70,99025% off",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fa566nfr-hn260w-laptop/p/itm10514ecd2a794?pid=COMHFT2NBDET7GJX&lid=LSTCOMHFT2NBDET7GJXKL60AC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_588&otracker=search&fm=organic&iid=en_H3KCLU3YdMNid6ghCwdLEJMCyAJeaS13uJiZvegYFRwONGZtGDLCJ7SsCRZHStHEsWhZCkxtqmuFEVngZwuxJfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,3 Cell,2.30 Kg,720p HD camera,39.62 cm (15.6 inch)
HP 15s Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0024TU Thin and Light La...,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹73,990₹88,86216% off",https://www.flipkart.com/hp-15s-intel-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-15-fd0024tu-thin-light-laptop/p/itm707add2b3f479?pid=COMGZVGHTSJHNZYH&lid=LSTCOMGZVGHTSJHNZYHEGVICN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_589&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMGZVGHTSJHNZYH.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Warranty Summary,1.6 Kg,HP Wide Vision 720p HD camera,39.62 cm (15.6 Inch)
DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Thin...,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1-year warranty,4,"₹61,990₹93,16733% off",https://www.flipkart.com/dell-inspiron-5430-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-in54308tr2g001ors1-thin-light-laptop/p/itm2d84af8f1410c?pid=COMGQ2TVQWSF2S7H&lid=LSTCOMGQ2TVQWSF2S7HPET4NA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_590&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMGQ2TVQWSF2S7H.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,UPTO 6 HRS,Not found,Not found,35.56 cm (14 inch)
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",3.7,"₹16,490₹34,99052% off",https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_591&otracker=search&fm=organic&iid=en_H3KCLU3YdMNid6ghCwdLEJMCyAJeaS13uJiZvegYFRwKXQO2e9hKN_rpI4RItliJwlg6lV5Eyl4-n_L5fmCwcg%3D%3D&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Up To 9 Hours,1.39 kg,Yes,35.81 cm (14.1 inch)
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.3,"₹46,190₹62,52626% off",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_592&otracker=search&fm=organic&iid=en_H3KCLU3YdMNid6ghCwdLEJMCyAJeaS13uJiZvegYFRxd0Iao7Dwvf8dU9l66wYvPFELIjrOfsWQ9CFsQAKMb7g%3D%3D&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
ASUS Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹1,04,990₹1,14,9908% off",https://www.flipkart.com/asus-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-fx507vv-lp487ws-gaming-laptop/p/itm18565b89ac405?pid=COMH8AGHCGNVHUQH&lid=LSTCOMH8AGHCGNVHUQH1Z3SAW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_593&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMH8AGHCGNVHUQH.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Not found,2.20 Kg,720P HD camera,39.62 cm (15.6 Inch)
Lenovo IdeaPad Flex 5 AMD Ryzen 5 Hexa Core 8th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Laptop,AMD Ryzen 5 Hexa Core Processor (8th Gen)16 GB LPDDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,Not found,"₹64,990₹97,89033% off",https://www.flipkart.com/lenovo-ideapad-flex-5-amd-ryzen-hexa-core-8th-gen-16-gb-512-gb-ssd-windows-11-home-14abr8-laptop/p/itm53fa0d9c1fdd7?pid=COMGTBBEBXFMYZEV&lid=LSTCOMGTBBEBXFMYZEVNWK0SJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_594&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMGTBBEBXFMYZEV.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,8 Hrs,Not found,Not found,35.56 cm (14 inch)
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (16 GB/256 GB SSD/Windows 11 Home) XKQ-00046 Thin...,Intel Core i5 Processor (12th Gen)16 GB LPDDR5 RAMWindows 11 Operating System256 GB SSD31.5 cm (12.4 Inch) Touchscreen Display1 Year Onsite Warranty,Not found,"₹76,999₹1,00,99923% off",https://www.flipkart.com/microsoft-laptop-go-3-intel-core-i5-12th-gen-1235u-16-gb-256-gb-ssd-windows-11-home-xkq-00046-thin-light/p/itm8a768fa3e5823?pid=COMGUSPBHRKASMYH&lid=LSTCOMGUSPBHRKASMYHKHCFGY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_595&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMGUSPBHRKASMYH.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Upto 15 Hours,1.13 Kg,Yes,31.5 cm (12.4 Inch)
MSI Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-1051IN Business L...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD38.1 cm (15 Inch) Display1 Year Carry-in Warranty,Not found,"₹39,990₹57,99031% off",https://www.flipkart.com/msi-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-modern-15-b12mo-1051in-business-laptop/p/itm21f8007ef0cd1?pid=COMH3YTFERG7TRET&lid=LSTCOMH3YTFERG7TRET0EWIZW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_596&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMH3YTFERG7TRET.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Not found,1.7 Kg,HD type (30fps@720p),38.1 cm (15 Inch)
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty,4.9,"₹1,14,990₹1,37,98816% off",https://www.flipkart.com/samsung-galaxy-book5-360-ai-pc-full-metal-chasis-intel-core-ultra-5-226v-16-gb-512-gb-ssd-windows-11-home-np750qha-2-1-laptop/p/itmc76ec3e8002b4?pid=COMH9PHPRY2KUCGG&lid=LSTCOMH9PHPRY2KUCGGMW1YZ7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_597&otracker=search&fm=organic&iid=en_H3KCLU3YdMNid6ghCwdLEJMCyAJeaS13uJiZvegYFRzexPbYfgTvW5RwLBvgVEhV82OfLh0P8_SMrrXCEcjDwvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Upto 12.3 Hours,1.46 Kg,Not found,39.62 cm (15.6 Inch)
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0129TU Thin and Light ...,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Carry-in Warranty,4.4,"₹35,990₹50,90329% off",https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0129tu-thin-light/p/itmcf7c16556a324?pid=COMHF6WAGPZCBQVZ&lid=LSTCOMHF6WAGPZCBQVZPP4MLX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_598&otracker=search&fm=organic&iid=en_H3KCLU3YdMNid6ghCwdLEJMCyAJeaS13uJiZvegYFRzzrtj-iXHEAwJHCPG7ptmynhpnvNgT-KbjtakAGZjg-4E8waCTrWcncKeK_ydPfoM%3D&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,3 Cell,1.59 kg,HP True Vision 1080p FHD Camera with Temporal Noise Reduction,39.62 cm (15.6 inch)
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 5 225H - (16 GB/1 T...","Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 Inch) Touchscreen DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), 
McAfee? 1 year, One-Month Membership of Adobe Creative Cloud All Apps1 Year Onsite warranty",5,"₹1,07,990₹1,35,99020% off",https://www.flipkart.com/asus-zenbook-14-oled-2025-office-2024-m365-basic-ai-pc-intel-core-ultra-5-225h-16-gb-1-tb-ssd-windows-11-home-ux3405ca-pz162ws-thin-light-laptop/p/itm7311c4cdec563?pid=COMH89EBERHNDHWC&lid=LSTCOMH89EBERHNDHWCYKXQPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_599&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMH89EBERHNDHWC.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Warranty Summary,1.28 Kg,FHD camera with IR function to support Windows Hello With privacy shutter,35.56 cm (14 Inch)
MSI Katana 15 Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Intel Core i9 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,4.4,"₹1,17,990₹1,79,99034% off",https://www.flipkart.com/msi-katana-15-intel-core-i9-13th-gen-13900h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b13vfk-843in-gaming-laptop/p/itm20e3a0dccc2a1?pid=COMGRDC8HVBZT3W5&lid=LSTCOMGRDC8HVBZT3W5YJCXD0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_25_600&otracker=search&fm=organic&iid=fc0d79ee-14e0-41b1-9ca3-e04413823694.COMGRDC8HVBZT3W5.SEARCH&ppt=pp&ppn=pp&ssid=oha2hyjxps0000001746682682927&qH=312f91285e048e09,Model Number,2.25 Kg,HD type (30fps@720p),39.62 cm (15.6 Inch)
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home) Slim 5 Thin and...,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) DisplayOffice Home 20241 Year Carry-in Warranty,Not found,"₹97,290",https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-13420h-16-gb-1-tb-ssd-windows-11-home-thin-light-laptop/p/itm2225ca67c1b2e?pid=COMHAF73KBHEEFJS&lid=LSTCOMHAF73KBHEEFJS1HR3AF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_601&otracker=search&fm=organic&iid=en_vYMaj1WJL2rHGABFpWkyySWPHJceLwCVzoL1zj-_9ANHOOzDTT_brqTpasnYXaMa5pXvrB59ExSB68Yg_GlwtfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=wy8o2n0e9s0000001746682760546&qH=312f91285e048e09,Integrated 60Wh,1.39 Kg,"FHD 1080p + IR with Privacy Shutter, ToF Sensor",35.56 cm (14 inch)
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11 and Microsoft Office Home & Student Edition 20241 Year Carry-in Warranty,4.4,"₹69,990₹87,26219% off",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa2700tx-gaming-laptop/p/itm068529921479d?pid=COMH8VXVWNPAZCSX&lid=LSTCOMH8VXVWNPAZCSX9Y3PQV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_602&otracker=search&fm=organic&iid=en_vYMaj1WJL2rHGABFpWkyySWPHJceLwCVzoL1zj-_9AOu3A--dGnvQI0hjBT7Mpe9_NoP3pZHCJZ1yG3_2ARTrvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=wy8o2n0e9s0000001746682760546&qH=312f91285e048e09,"3-cell, 52.5 Wh Li-ion polymer",2.29 Kg,HP Wide Vision 720p HD camera with temporal noise reduction,39.62 cm (15.6 inch)
HP Victus Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) DisplayWindows 11 Microsoft Office Home & Student Edition 20211 Year Carry-in Warranty,3.9,"₹93,999₹1,26,57925% off",https://www.flipkart.com/hp-victus-intel-core-i7-13th-gen-13620h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-15-fa1333tx-gaming-laptop/p/itmb91ad6452b1c7?pid=COMHFR4F4CZKTGR9&lid=LSTCOMHFR4F4CZKTGR9V0M4IU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_603&otracker=search&fm=organic&iid=03803460-7d22-4247-83bb-af103e9e3c17.COMHFR4F4CZKTGR9.SEARCH&ppt=pp&ppn=pp&ssid=wy8o2n0e9s0000001746682760546&qH=312f91285e048e09,4 Cell,2.29 kg,HD Camera with Temporal Noise Reduction,39.62 cm (15.6 inch)
HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Lapt...,Intel Celeron Dual Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,3.8,"₹26,480₹31,96417% off",https://www.flipkart.com/hp-intel-celeron-dual-core-n4500-8-gb-512-gb-ssd-windows-11-home-15s-fq3066tu-thin-light-laptop/p/itm973a47e6377c8?pid=COMGSB2RFTGDGBTF&lid=LSTCOMGSB2RFTGDGBTFLJBDIC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_604&otracker=search&fm=organic&iid=03803460-7d22-4247-83bb-af103e9e3c17.COMGSB2RFTGDGBTF.SEARCH&ppt=pp&ppn=pp&ssid=wy8o2n0e9s0000001746682760546&qH=312f91285e048e09,3 cell,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 inch)
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.3,"₹69,300₹84,83818% off",https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1145tx-gaming-laptop/p/itm236b5aaa84afc?pid=COMGSV4R5DAZYSME&lid=LSTCOMGSV4R5DAZYSMEO2OEVC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_605&otracker=search&fm=organic&iid=03803460-7d22-4247-83bb-af103e9e3c17.COMGSV4R5DAZYSME.SEARCH&ppt=pp&ppn=pp&ssid=wy8o2n0e9s0000001746682760546&qH=312f91285e048e09,3 cell,2.37 Kg,HP Wide Vision 720p HD camera,39.62 cm (15.6 inch)
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook Plus Laptop,"Intel Celeron Quad Core Processor (12th Gen)8 GB LPDDR5 RAM64 bit Windows 11 Home Operating System256 GB SSD39.62 cm (15.6 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",4.1,"₹20,990₹44,99053% off",https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-plus-laptop/p/itm1a0b8c551a8e1?pid=COMGVGD39MWGVFXH&lid=LSTCOMGVGD39MWGVFXH7GJDZ8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_606&otracker=search&fm=organic&iid=03803460-7d22-4247-83bb-af103e9e3c17.COMGVGD39MWGVFXH.SEARCH&ppt=pp&ppn=pp&ssid=wy8o2n0e9s0000001746682760546&qH=312f91285e048e09,Up To 6 Hours,1.74 kg,Yes,39.62 cm (15.6 inch)
